Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7428874,WHS4_544,COUNTRY,CHN,YEAR,WPR,Western Pacific,,2007,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7428932,WHS4_544,COUNTRY,BFA,YEAR,AFR,Africa,,2010,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7430495,WHS4_544,COUNTRY,TLS,YEAR,SEAR,South-East Asia,,2010,,,,,,,,72,72.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7435088,WHS4_544,REGION,AMR,YEAR,,,,2016,,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7437220,WHS4_544,COUNTRY,BEN,YEAR,AFR,Africa,,2024,,,,,,,,63,63.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
7449820,WHS4_544,COUNTRY,CHL,YEAR,AMR,Americas,,2020,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7455160,WHS4_544,COUNTRY,DNK,YEAR,EUR,Europe,,2001,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7461525,WHS4_544,COUNTRY,MWI,YEAR,AFR,Africa,,2002,,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7473786,WHS4_544,COUNTRY,LTU,YEAR,EUR,Europe,,2013,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7480137,WHS4_544,COUNTRY,CRI,YEAR,AMR,Americas,,2015,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7482105,WHS4_544,COUNTRY,LBR,YEAR,AFR,Africa,,2011,,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7488514,WHS4_544,COUNTRY,BRN,YEAR,WPR,Western Pacific,,2013,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7494337,WHS4_544,COUNTRY,LTU,YEAR,EUR,Europe,,2024,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
7494370,WHS4_544,COUNTRY,KOR,YEAR,WPR,Western Pacific,,2005,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7512567,WHS4_544,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,2022,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7514474,WHS4_544,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,2004,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7519738,WHS4_544,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,2012,,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7524764,WHS4_544,COUNTRY,NLD,YEAR,EUR,Europe,,2019,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7525028,WHS4_544,COUNTRY,IDN,YEAR,WPR,Western Pacific,,2015,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7531643,WHS4_544,COUNTRY,GTM,YEAR,AMR,Americas,,2019,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7531972,WHS4_544,COUNTRY,SRB,YEAR,EUR,Europe,,2017,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7544310,WHS4_544,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,2010,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7549970,WHS4_544,COUNTRY,ROU,YEAR,EUR,Europe,,2010,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7550890,WHS4_544,COUNTRY,DMA,YEAR,AMR,Americas,,2023,,,,,,,,57,57.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7550908,WHS4_544,COUNTRY,MKD,YEAR,EUR,Europe,,2019,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7551425,WHS4_544,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,2006,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7557101,WHS4_544,REGION,EUR,YEAR,,,,2018,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7565225,WHS4_544,COUNTRY,CHL,YEAR,AMR,Americas,,2006,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7575813,WHS4_544,COUNTRY,COG,YEAR,AFR,Africa,,2007,,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7575817,WHS4_544,COUNTRY,NRU,YEAR,WPR,Western Pacific,,2014,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7583060,WHS4_544,COUNTRY,BDI,YEAR,AFR,Africa,,2008,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7584015,WHS4_544,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,2021,,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7589752,WHS4_544,COUNTRY,AUT,YEAR,EUR,Europe,,2004,,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7590021,WHS4_544,COUNTRY,MNE,YEAR,EUR,Europe,,2011,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7601645,WHS4_544,COUNTRY,ESP,YEAR,EUR,Europe,,2015,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7602944,WHS4_544,COUNTRY,COG,YEAR,AFR,Africa,,2011,,,,,,,,72,72.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7608149,WHS4_544,COUNTRY,DOM,YEAR,AMR,Americas,,2010,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7614000,WHS4_544,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,2021,,,,,,,,62,62.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7616037,WHS4_544,COUNTRY,PRT,YEAR,EUR,Europe,,2017,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7620574,WHS4_544,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,2004,,,,,,,,69,69.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7620587,WHS4_544,COUNTRY,USA,YEAR,AMR,Americas,,2003,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7628346,WHS4_544,COUNTRY,COD,YEAR,AFR,Africa,,2001,,,,,,,,29,29.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7639432,WHS4_544,COUNTRY,RUS,YEAR,EUR,Europe,,2000,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7640213,WHS4_544,COUNTRY,POL,YEAR,EUR,Europe,,2016,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7664954,WHS4_544,COUNTRY,EST,YEAR,EUR,Europe,,2007,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7666560,WHS4_544,COUNTRY,CYP,YEAR,EUR,Europe,,2008,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7673005,WHS4_544,COUNTRY,PNG,YEAR,WPR,Western Pacific,,2017,,,,,,,,35,35.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7678986,WHS4_544,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,2012,,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7684744,WHS4_544,COUNTRY,ETH,YEAR,AFR,Africa,,2020,,,,,,,,64,64.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7696752,WHS4_544,COUNTRY,BEL,YEAR,EUR,Europe,,2009,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7717997,WHS4_544,COUNTRY,KOR,YEAR,WPR,Western Pacific,,2008,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7718241,WHS4_544,COUNTRY,UZB,YEAR,EUR,Europe,,2017,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7724119,WHS4_544,COUNTRY,CAN,YEAR,AMR,Americas,,2012,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7724854,WHS4_544,COUNTRY,BRB,YEAR,AMR,Americas,,2021,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7736599,WHS4_544,COUNTRY,ROU,YEAR,EUR,Europe,,2022,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7742314,WHS4_544,COUNTRY,SLE,YEAR,AFR,Africa,,2000,,,,,,,,46,46.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7747785,WHS4_544,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,2012,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7753829,WHS4_544,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,2008,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7759839,WHS4_544,COUNTRY,MNE,YEAR,EUR,Europe,,2017,,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7772467,WHS4_544,COUNTRY,TCD,YEAR,AFR,Africa,,2001,,,,,,,,26,26.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7773913,WHS4_544,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,,2013,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7787092,WHS4_544,COUNTRY,LCA,YEAR,AMR,Americas,,2003,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7787579,WHS4_544,COUNTRY,MDA,YEAR,EUR,Europe,,2017,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7798236,WHS4_544,COUNTRY,BLR,YEAR,EUR,Europe,,2006,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7799180,WHS4_544,COUNTRY,ECU,YEAR,AMR,Americas,,2001,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7800271,WHS4_544,COUNTRY,GMB,YEAR,AFR,Africa,,2010,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7804952,WHS4_544,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,2024,,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
7805665,WHS4_544,COUNTRY,BDI,YEAR,AFR,Africa,,2013,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7810882,WHS4_544,COUNTRY,TGO,YEAR,AFR,Africa,,2016,,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7811604,WHS4_544,COUNTRY,ZAF,YEAR,AFR,Africa,,2002,,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7812869,WHS4_544,COUNTRY,TJK,YEAR,EUR,Europe,,2022,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7824930,WHS4_544,COUNTRY,TCD,YEAR,AFR,Africa,,2000,,,,,,,,30,30.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7825010,WHS4_544,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,2007,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7837115,WHS4_544,COUNTRY,TUV,YEAR,WPR,Western Pacific,,2021,,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7837175,WHS4_544,COUNTRY,NIU,YEAR,WPR,Western Pacific,,2003,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7837302,WHS4_544,GLOBAL,GLOBAL,YEAR,,,,2008,,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7837875,WHS4_544,COUNTRY,IDN,YEAR,WPR,Western Pacific,,2001,,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7838281,WHS4_544,COUNTRY,MRT,YEAR,AFR,Africa,,2003,,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7842386,WHS4_544,COUNTRY,ALB,YEAR,EUR,Europe,,2007,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7843160,WHS4_544,COUNTRY,ZAF,YEAR,AFR,Africa,,2018,,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7855171,WHS4_544,COUNTRY,PER,YEAR,AMR,Americas,,2009,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7855654,WHS4_544,COUNTRY,SGP,YEAR,WPR,Western Pacific,,2011,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7868198,WHS4_544,COUNTRY,DZA,YEAR,AFR,Africa,,2004,,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7874326,WHS4_544,COUNTRY,SLV,YEAR,AMR,Americas,,2012,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7875585,WHS4_544,COUNTRY,COK,YEAR,WPR,Western Pacific,,2009,,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7875945,WHS4_544,COUNTRY,WSM,YEAR,WPR,Western Pacific,,2014,,,,,,,,76,76.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7876313,WHS4_544,COUNTRY,AGO,YEAR,AFR,Africa,,2019,,,,,,,,61,61.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7876409,WHS4_544,COUNTRY,ARM,YEAR,EUR,Europe,,2001,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7876572,WHS4_544,COUNTRY,FSM,YEAR,WPR,Western Pacific,,2018,,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7881453,WHS4_544,COUNTRY,UZB,YEAR,EUR,Europe,,2019,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7887517,WHS4_544,COUNTRY,DNK,YEAR,EUR,Europe,,2006,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7887856,WHS4_544,COUNTRY,ARG,YEAR,AMR,Americas,,2011,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7895075,WHS4_544,COUNTRY,KNA,YEAR,AMR,Americas,,2000,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7901036,WHS4_544,COUNTRY,UGA,YEAR,AFR,Africa,,2001,,,,,,,,56,56.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7907773,WHS4_544,COUNTRY,GNQ,YEAR,AFR,Africa,,2013,,,,,,,,57,57.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7907980,WHS4_544,COUNTRY,COM,YEAR,AFR,Africa,,2012,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7908693,WHS4_544,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,,2016,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7913064,WHS4_544,COUNTRY,PAN,YEAR,AMR,Americas,,2009,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7913939,WHS4_544,COUNTRY,GHA,YEAR,AFR,Africa,,2003,,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7913981,WHS4_544,COUNTRY,ZWE,YEAR,AFR,Africa,,2020,,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7914286,WHS4_544,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,2008,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7932699,WHS4_544,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,2001,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7934546,WHS4_544,COUNTRY,JPN,YEAR,WPR,Western Pacific,,2010,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7938316,WHS4_544,COUNTRY,DMA,YEAR,AMR,Americas,,2000,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7944386,WHS4_544,COUNTRY,CIV,YEAR,AFR,Africa,,2007,,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7945292,WHS4_544,COUNTRY,CHL,YEAR,AMR,Americas,,2021,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7957249,WHS4_544,COUNTRY,CRI,YEAR,AMR,Americas,,2016,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7958010,WHS4_544,COUNTRY,NZL,YEAR,WPR,Western Pacific,,2024,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
7964944,WHS4_544,COUNTRY,DOM,YEAR,AMR,Americas,,2004,,,,,,,,66,66.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7971128,WHS4_544,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,2016,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7972094,WHS4_544,COUNTRY,ESP,YEAR,EUR,Europe,,2018,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7978149,WHS4_544,COUNTRY,NOR,YEAR,EUR,Europe,,2003,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7982901,WHS4_544,COUNTRY,SWZ,YEAR,AFR,Africa,,2021,,,,,,,,61,61.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7985155,WHS4_544,COUNTRY,ISR,YEAR,EUR,Europe,,2001,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7990781,WHS4_544,COUNTRY,LTU,YEAR,EUR,Europe,,2008,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7995339,WHS4_544,COUNTRY,HRV,YEAR,EUR,Europe,,2018,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8002459,WHS4_544,COUNTRY,KAZ,YEAR,EUR,Europe,,2005,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
8015765,WHS4_544,COUNTRY,ERI,YEAR,AFR,Africa,,2009,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
8016381,WHS4_544,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,,2005,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
8022105,WHS4_544,COUNTRY,SLE,YEAR,AFR,Africa,,2008,,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8022122,WHS4_544,COUNTRY,GAB,YEAR,AFR,Africa,,2009,,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
8023525,WHS4_544,COUNTRY,CUB,YEAR,AMR,Americas,,2018,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8028120,WHS4_544,COUNTRY,TLS,YEAR,SEAR,South-East Asia,,2004,,,,,,,,57,57.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
