Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6368036,UHC_INDEX_REPORTED,COUNTRY,SWE,YEAR,EUR,Europe,,,2004,,,,,,,74,74.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6370444,UHC_INDEX_REPORTED,COUNTRY,SSD,YEAR,AFR,Africa,,,2012,,,,,,,29,29.0,,,,2025-12-05T11:39:13.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6371580,UHC_INDEX_REPORTED,COUNTRY,IRL,YEAR,EUR,Europe,,,2023,,,,,,,82,82.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6373996,UHC_INDEX_REPORTED,COUNTRY,SWE,YEAR,EUR,Europe,,,2001,,,,,,,71,71.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6375816,UHC_INDEX_REPORTED,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,,2023,,,,,,,43,43.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6377909,UHC_INDEX_REPORTED,COUNTRY,LAO,YEAR,WPR,Western Pacific,,,2015,,,,,,,55,55.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6381093,UHC_INDEX_REPORTED,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,,2004,,,,,,,74,74.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6383199,UHC_INDEX_REPORTED,COUNTRY,BRA,YEAR,AMR,Americas,,,2015,,,,,,,83,83.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6385008,UHC_INDEX_REPORTED,COUNTRY,GAB,YEAR,AFR,Africa,,,2019,,,,,,,49,49.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6389264,UHC_INDEX_REPORTED,COUNTRY,RWA,YEAR,AFR,Africa,,,2015,,,,,,,50,50.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6390433,UHC_INDEX_REPORTED,COUNTRY,SVK,YEAR,EUR,Europe,,,2017,,,,,,,82,82.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6392980,UHC_INDEX_REPORTED,WORLDBANKREGION,WB_MNA,YEAR,,,,,2001,,,,,,,57,57.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6393278,UHC_INDEX_REPORTED,COUNTRY,CUB,YEAR,AMR,Americas,,,2013,,,,,,,83,83.0,,,,2025-12-05T11:39:13.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6394109,UHC_INDEX_REPORTED,COUNTRY,MYS,YEAR,WPR,Western Pacific,,,2017,,,,,,,80,80.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6398008,UHC_INDEX_REPORTED,COUNTRY,ARM,YEAR,EUR,Europe,,,2017,,,,,,,71,71.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6399069,UHC_INDEX_REPORTED,COUNTRY,JPN,YEAR,WPR,Western Pacific,,,2013,,,,,,,82,82.0,,,,2025-12-05T11:39:13.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6400027,UHC_INDEX_REPORTED,COUNTRY,AGO,YEAR,AFR,Africa,,,2001,,,,,,,29,29.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6402395,UHC_INDEX_REPORTED,COUNTRY,KOR,YEAR,WPR,Western Pacific,,,2018,,,,,,,87,87.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6402844,UHC_INDEX_REPORTED,COUNTRY,BLR,YEAR,EUR,Europe,,,2022,,,,,,,80,80.0,,,,2025-12-05T11:39:13.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6403470,UHC_INDEX_REPORTED,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,,,2019,,,,,,,76,76.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6405056,UHC_INDEX_REPORTED,COUNTRY,SMR,YEAR,EUR,Europe,,,2013,,,,,,,76,76.0,,,,2025-12-05T11:39:13.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6407690,UHC_INDEX_REPORTED,COUNTRY,EST,YEAR,EUR,Europe,,,2005,,,,,,,71,71.0,,,,2025-12-05T11:39:13.277+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6414525,UHC_INDEX_REPORTED,COUNTRY,BEN,YEAR,AFR,Africa,,,2003,,,,,,,22,22.0,,,,2025-12-05T11:39:13.277+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6415892,UHC_INDEX_REPORTED,COUNTRY,AND,YEAR,EUR,Europe,,,2003,,,,,,,70,70.0,,,,2025-12-05T11:39:13.277+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6420745,UHC_INDEX_REPORTED,COUNTRY,GHA,YEAR,AFR,Africa,,,2023,,,,,,,56,56.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6420828,UHC_INDEX_REPORTED,COUNTRY,TZA,YEAR,AFR,Africa,,,2000,,,,,,,20,20.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6422451,UHC_INDEX_REPORTED,COUNTRY,AUT,YEAR,EUR,Europe,,,2018,,,,,,,81,81.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6425434,UHC_INDEX_REPORTED,GLOBAL,GLOBAL,YEAR,,,,,2019,,,,,,,70,70.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6425612,UHC_INDEX_REPORTED,COUNTRY,SMR,YEAR,EUR,Europe,,,2020,,,,,,,74,74.0,,,,2025-12-05T11:39:13.277+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6429150,UHC_INDEX_REPORTED,COUNTRY,JAM,YEAR,AMR,Americas,,,2023,,,,,,,74,74.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6430021,UHC_INDEX_REPORTED,COUNTRY,KHM,YEAR,WPR,Western Pacific,,,2017,,,,,,,57,57.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6430176,UHC_INDEX_REPORTED,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,,2013,,,,,,,43,43.0,,,,2025-12-05T11:39:13.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6433797,UHC_INDEX_REPORTED,COUNTRY,HTI,YEAR,AMR,Americas,,,2015,,,,,,,40,40.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6435155,UHC_INDEX_REPORTED,COUNTRY,VEN,YEAR,AMR,Americas,,,2015,,,,,,,75,75.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6438203,UHC_INDEX_REPORTED,COUNTRY,AUT,YEAR,EUR,Europe,,,2006,,,,,,,77,77.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6444768,UHC_INDEX_REPORTED,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,,2014,,,,,,,68,68.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6446398,UHC_INDEX_REPORTED,COUNTRY,LUX,YEAR,EUR,Europe,,,2009,,,,,,,79,79.0,,,,2025-12-05T11:39:13.277+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6446512,UHC_INDEX_REPORTED,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,,2018,,,,,,,79,79.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6447138,UHC_INDEX_REPORTED,COUNTRY,TKM,YEAR,EUR,Europe,,,2020,,,,,,,79,79.0,,,,2025-12-05T11:39:13.277+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6460747,UHC_INDEX_REPORTED,WORLDBANKREGION,WB_SSA,YEAR,,,,,2017,,,,,,,47,47.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6464048,UHC_INDEX_REPORTED,COUNTRY,NOR,YEAR,EUR,Europe,,,2000,,,,,,,73,73.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6465795,UHC_INDEX_REPORTED,COUNTRY,ETH,YEAR,AFR,Africa,,,2014,,,,,,,28,28.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6466384,UHC_INDEX_REPORTED,COUNTRY,BEN,YEAR,AFR,Africa,,,2008,,,,,,,30,30.0,,,,2025-12-05T11:39:13.277+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6469150,UHC_INDEX_REPORTED,COUNTRY,BEL,YEAR,EUR,Europe,,,2005,,,,,,,83,83.0,,,,2025-12-05T11:39:13.277+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6469328,UHC_INDEX_REPORTED,COUNTRY,URY,YEAR,AMR,Americas,,,2011,,,,,,,83,83.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6470827,UHC_INDEX_REPORTED,COUNTRY,TKM,YEAR,EUR,Europe,,,2023,,,,,,,81,81.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6473472,UHC_INDEX_REPORTED,COUNTRY,ESP,YEAR,EUR,Europe,,,2004,,,,,,,76,76.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6473963,UHC_INDEX_REPORTED,COUNTRY,USA,YEAR,AMR,Americas,,,2017,,,,,,,87,87.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6474769,UHC_INDEX_REPORTED,COUNTRY,MWI,YEAR,AFR,Africa,,,2001,,,,,,,23,23.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6482213,UHC_INDEX_REPORTED,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,,2000,,,,,,,61,61.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6483618,UHC_INDEX_REPORTED,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,,,2005,,,,,,,67,67.0,,,,2025-12-05T11:39:13.277+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6487579,UHC_INDEX_REPORTED,COUNTRY,MOZ,YEAR,AFR,Africa,,,2020,,,,,,,48,48.0,,,,2025-12-05T11:39:13.277+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6488844,UHC_INDEX_REPORTED,COUNTRY,NLD,YEAR,EUR,Europe,,,2016,,,,,,,84,84.0,,,,2025-12-05T11:39:13.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6489911,UHC_INDEX_REPORTED,COUNTRY,CHE,YEAR,EUR,Europe,,,2005,,,,,,,82,82.0,,,,2025-12-05T11:39:13.277+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6490511,UHC_INDEX_REPORTED,COUNTRY,KGZ,YEAR,EUR,Europe,,,2009,,,,,,,70,70.0,,,,2025-12-05T11:39:13.277+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6491333,UHC_INDEX_REPORTED,COUNTRY,CIV,YEAR,AFR,Africa,,,2021,,,,,,,46,46.0,,,,2025-12-05T11:39:13.277+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6495812,UHC_INDEX_REPORTED,COUNTRY,JPN,YEAR,WPR,Western Pacific,,,2005,,,,,,,79,79.0,,,,2025-12-05T11:39:13.277+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6497455,UHC_INDEX_REPORTED,COUNTRY,COM,YEAR,AFR,Africa,,,2013,,,,,,,47,47.0,,,,2025-12-05T11:39:13.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6498772,UHC_INDEX_REPORTED,REGION,WPR,YEAR,,,,,2011,,,,,,,72,72.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6503746,UHC_INDEX_REPORTED,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,,2008,,,,,,,44,44.0,,,,2025-12-05T11:39:13.277+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6504595,UHC_INDEX_REPORTED,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,,2009,,,,,,,73,73.0,,,,2025-12-05T11:39:13.277+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6505124,UHC_INDEX_REPORTED,COUNTRY,URY,YEAR,AMR,Americas,,,2002,,,,,,,74,74.0,,,,2025-12-05T11:39:13.277+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6506171,UHC_INDEX_REPORTED,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,,2004,,,,,,,64,64.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6507939,UHC_INDEX_REPORTED,COUNTRY,CAF,YEAR,AFR,Africa,,,2007,,,,,,,27,27.0,,,,2025-12-05T11:39:13.277+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6509483,UHC_INDEX_REPORTED,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,,2015,,,,,,,52,52.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6512908,UHC_INDEX_REPORTED,COUNTRY,MWI,YEAR,AFR,Africa,,,2020,,,,,,,52,52.0,,,,2025-12-05T11:39:13.277+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6513239,UHC_INDEX_REPORTED,COUNTRY,KEN,YEAR,AFR,Africa,,,2018,,,,,,,54,54.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6513547,UHC_INDEX_REPORTED,COUNTRY,ISR,YEAR,EUR,Europe,,,2012,,,,,,,81,81.0,,,,2025-12-05T11:39:13.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6519347,UHC_INDEX_REPORTED,COUNTRY,NGA,YEAR,AFR,Africa,,,2000,,,,,,,30,30.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6521949,UHC_INDEX_REPORTED,COUNTRY,CRI,YEAR,AMR,Americas,,,2013,,,,,,,83,83.0,,,,2025-12-05T11:39:13.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6524145,UHC_INDEX_REPORTED,COUNTRY,SGP,YEAR,WPR,Western Pacific,,,2004,,,,,,,86,86.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6524354,UHC_INDEX_REPORTED,COUNTRY,NIC,YEAR,AMR,Americas,,,2003,,,,,,,60,60.0,,,,2025-12-05T11:39:13.277+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6529125,UHC_INDEX_REPORTED,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,,2021,,,,,,,29,29.0,,,,2025-12-05T11:39:13.277+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6533298,UHC_INDEX_REPORTED,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,,2020,,,,,,,47,47.0,,,,2025-12-05T11:39:13.277+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6533421,UHC_INDEX_REPORTED,COUNTRY,PNG,YEAR,WPR,Western Pacific,,,2002,,,,,,,24,24.0,,,,2025-12-05T11:39:13.277+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6535865,UHC_INDEX_REPORTED,COUNTRY,GNB,YEAR,AFR,Africa,,,2015,,,,,,,45,45.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6536972,UHC_INDEX_REPORTED,COUNTRY,CIV,YEAR,AFR,Africa,,,2002,,,,,,,25,25.0,,,,2025-12-05T11:39:13.277+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6537173,UHC_INDEX_REPORTED,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,,2007,,,,,,,72,72.0,,,,2025-12-05T11:39:13.277+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6539670,UHC_INDEX_REPORTED,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,,2010,,,,,,,21,21.0,,,,2025-12-05T11:39:13.277+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6541862,UHC_INDEX_REPORTED,COUNTRY,ISR,YEAR,EUR,Europe,,,2000,,,,,,,76,76.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6543159,UHC_INDEX_REPORTED,COUNTRY,JPN,YEAR,WPR,Western Pacific,,,2014,,,,,,,82,82.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6545927,UHC_INDEX_REPORTED,COUNTRY,FSM,YEAR,WPR,Western Pacific,,,2011,,,,,,,57,57.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6546689,UHC_INDEX_REPORTED,COUNTRY,SLE,YEAR,AFR,Africa,,,2011,,,,,,,36,36.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6547216,UHC_INDEX_REPORTED,COUNTRY,NLD,YEAR,EUR,Europe,,,2021,,,,,,,85,85.0,,,,2025-12-05T11:39:13.277+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6547693,UHC_INDEX_REPORTED,WORLDBANKREGION,WB_LAC,YEAR,,,,,2009,,,,,,,73,73.0,,,,2025-12-05T11:39:13.277+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6548274,UHC_INDEX_REPORTED,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,,,2018,,,,,,,66,66.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6548399,UHC_INDEX_REPORTED,COUNTRY,SLE,YEAR,AFR,Africa,,,2018,,,,,,,42,42.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6551877,UHC_INDEX_REPORTED,COUNTRY,SVK,YEAR,EUR,Europe,,,2004,,,,,,,76,76.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6552486,UHC_INDEX_REPORTED,COUNTRY,VEN,YEAR,AMR,Americas,,,2018,,,,,,,77,77.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6555127,UHC_INDEX_REPORTED,COUNTRY,BRA,YEAR,AMR,Americas,,,2005,,,,,,,74,74.0,,,,2025-12-05T11:39:13.277+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6555670,UHC_INDEX_REPORTED,COUNTRY,NAM,YEAR,AFR,Africa,,,2004,,,,,,,53,53.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6560146,UHC_INDEX_REPORTED,REGION,AMR,YEAR,,,,,2018,,,,,,,82,82.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6562273,UHC_INDEX_REPORTED,COUNTRY,RWA,YEAR,AFR,Africa,,,2009,,,,,,,38,38.0,,,,2025-12-05T11:39:13.277+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6563504,UHC_INDEX_REPORTED,COUNTRY,BHS,YEAR,AMR,Americas,,,2015,,,,,,,80,80.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6563843,UHC_INDEX_REPORTED,COUNTRY,GTM,YEAR,AMR,Americas,,,2002,,,,,,,56,56.0,,,,2025-12-05T11:39:13.277+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6571195,UHC_INDEX_REPORTED,COUNTRY,AZE,YEAR,EUR,Europe,,,2022,,,,,,,67,67.0,,,,2025-12-05T11:39:13.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6572185,UHC_INDEX_REPORTED,COUNTRY,SLB,YEAR,WPR,Western Pacific,,,2001,,,,,,,39,39.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6575318,UHC_INDEX_REPORTED,COUNTRY,FIN,YEAR,EUR,Europe,,,2020,,,,,,,86,86.0,,,,2025-12-05T11:39:13.277+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6576010,UHC_INDEX_REPORTED,COUNTRY,BWA,YEAR,AFR,Africa,,,2022,,,,,,,61,61.0,,,,2025-12-05T11:39:13.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6577423,UHC_INDEX_REPORTED,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,,2001,,,,,,,70,70.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6577439,UHC_INDEX_REPORTED,COUNTRY,SLV,YEAR,AMR,Americas,,,2018,,,,,,,78,78.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6580000,UHC_INDEX_REPORTED,COUNTRY,KEN,YEAR,AFR,Africa,,,2005,,,,,,,36,36.0,,,,2025-12-05T11:39:13.277+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6582632,UHC_INDEX_REPORTED,COUNTRY,DOM,YEAR,AMR,Americas,,,2001,,,,,,,68,68.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6583827,UHC_INDEX_REPORTED,WORLDBANKREGION,WB_EAP,YEAR,,,,,2015,,,,,,,76,76.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6589172,UHC_INDEX_REPORTED,COUNTRY,CIV,YEAR,AFR,Africa,,,2019,,,,,,,45,45.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6593783,UHC_INDEX_REPORTED,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,,2010,,,,,,,74,74.0,,,,2025-12-05T11:39:13.277+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6593813,UHC_INDEX_REPORTED,COUNTRY,GRC,YEAR,EUR,Europe,,,2009,,,,,,,72,72.0,,,,2025-12-05T11:39:13.277+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6594909,UHC_INDEX_REPORTED,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,,2013,,,,,,,69,69.0,,,,2025-12-05T11:39:13.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6595914,UHC_INDEX_REPORTED,COUNTRY,BIH,YEAR,EUR,Europe,,,2009,,,,,,,58,58.0,,,,2025-12-05T11:39:13.277+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6597763,UHC_INDEX_REPORTED,WORLDBANKREGION,WB_SSA,YEAR,,,,,2005,,,,,,,30,30.0,,,,2025-12-05T11:39:13.277+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6597787,UHC_INDEX_REPORTED,COUNTRY,HTI,YEAR,AMR,Americas,,,2002,,,,,,,34,34.0,,,,2025-12-05T11:39:13.277+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6599049,UHC_INDEX_REPORTED,WORLDBANKREGION,WB_SSA,YEAR,,,,,2015,,,,,,,45,45.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6602009,UHC_INDEX_REPORTED,COUNTRY,BIH,YEAR,EUR,Europe,,,2003,,,,,,,55,55.0,,,,2025-12-05T11:39:13.277+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6605091,UHC_INDEX_REPORTED,COUNTRY,CZE,YEAR,EUR,Europe,,,2000,,,,,,,77,77.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6606280,UHC_INDEX_REPORTED,COUNTRY,PHL,YEAR,WPR,Western Pacific,,,2005,,,,,,,58,58.0,,,,2025-12-05T11:39:13.277+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
